stop_id,avg_ons,avg_offs,stop_name,lat,lon,shelter,mode,stop_type,avg_daily_usage,has_shelter
E36370,1.5363635,0.0,LINCOLN HWY OPP FOSTER RD,40.3755,-79.7965,No Shelter,Bus,Bus Stop,1.5363635,false
S35210,6.2727275,0.047727275,ST JOSEPH ST OPP ORMSBY ST,40.4127,-79.9773,No Shelter,Bus,Bus Stop,6.320454775,false
E55590,0.047727275,1.459091,VERONA RD AT RAITHEL ST FS,40.496,-79.8367,No Shelter,Bus,Bus Stop,1.5068182749999999,false
S31750,1.2386365000000001,7.4454545,MAIN ST OPP HOMESTEAD-DUQUESNE RD,40.3955,-79.8997,No Shelter,Bus,Bus Stop,8.684091,false
N18210,1.040909,0.52954545,EAST ST OPP HAZLETT ST,40.4748,-80.0054,No Shelter,Bus,Bus Stop,1.5704544500000002,false
E55500,3.140909,0.188636375,VERONA RD AT GRAHAM BLVD EXT,40.4632,-79.8657,No Shelter,Bus,Bus Stop,3.3295453750000004,false
P02650,936.143122275,42.9886371,LIBERTY AVE AT WYNDHAM GRAND HOTEL,40.4415,-80.0056,No Shelter,Bus,Bus Stop,979.131759375,false
S27210,3.504545454545455,20.175,KEEPORT DR OPP YOUNGRIDGE DR,40.3409,-79.9813,No Shelter,Bus,Bus Stop,23.679545454545455,false
E70401,10.356818,8.7363635,WINTERBURN AVE AT GREENFIELD AVE,40.4263,-79.9398,No Shelter,Bus,Bus Stop,19.0931815,false
E09010,0.9681818,4.9045455,BRADDOCK AVE AT PENN AVE,40.4045,-79.8302,No Shelter,Bus,Bus Stop,5.8727273,false
E17460,7.295455,0.6613636450000001,EDGEWOOD AVE AT COLUMBIA AVE,40.4244,-79.886,No Shelter,Bus,Bus Stop,7.956818644999999,false
E70869,4.925,19.931820000000002,ELMORE ST AT ROSE ST FS,40.4437,-79.9766,No Shelter,Bus,Bus Stop,24.856820000000003,false
S22990,0.0,0.3181818,HOMEVILLE RD AT CASTLE DR #2,40.3768,-79.8755,No Shelter,Bus,Bus Stop,0.3181818,false
S30210,0.0,0.5068181818181821,GARDENVILLE RD OPP BLOSSOM DR,40.3427,-80.0056,No Shelter,Bus,Bus Stop,0.5068181818181821,false
S08170,0.975,1.6363634999999999,BROWNSVILLE RD AT BAPTIST RD FS,40.3613,-79.9911,No Shelter,Bus,Bus Stop,2.6113635,false
N43380,12.15,58.336365,PERRYSVILLE AVE AT N CHARLES ST,40.4709,-80.0085,No Shelter,Bus,Bus Stop,70.486365,false
W14360,0.91136365,8.245454500000001,MIDDLETOWN RD AT MUTUAL ST,40.4502,-80.0653,No Shelter,Bus,Bus Stop,9.156818150000001,false
S70615,0.5090909,0.27727275,LEBANON SCHOOL RD AT CAMP HOLLOW RD,40.3407,-79.915,No Shelter,Bus,Bus Stop,0.78636365,false
S50200,2.4068181818181804,0.14545454545454545,WORTHINGTON AVE AT 11TH ST FS,40.2924,-79.896,No Shelter,Bus,Bus Stop,2.552272727272726,false
X04260,3.834091,0.22727275,CEDAR BLVD OPP LONGRIDGE DR,40.3786,-80.0544,No Shelter,Bus,Bus Stop,4.06136375,false
N71206,21.27954545454545,12.0068181818182,MAIN ST AT 62ND ST BRIDGE,40.4954,-79.9394,No Shelter,Bus,Bus Stop,33.286363636363646,false
E46250,20.447725,23.220455,PENN AVE AT MILLVALE AVE,40.4653,-79.9451,No Shelter,Bus,Bus Stop,43.66818,false
S09530,102.72500000000001,41.22727499999999,BROWNSVILLE RD OPP MCKINLEY ST,40.4085,-79.9911,No Shelter,Bus,Bus Stop,143.952275,false
W11720,0.047727275,0.025,LINDSAY RD AT OLD GREENTREE RD,40.3858,-80.0843,No Shelter,Bus,Bus Stop,0.07272727500000001,false
E09620,1.5704544999999999,5.1227275,BRERETON ST AT DOBSON ST,40.4567,-79.9672,PAAC,Bus,Bus Stop with PAAC Shelter,6.693182,true
E70447,2.1704547,21.8818175,FRANKSTOWN RD AT PETERMANS LN,40.4838,-79.8192,No Shelter,Bus,Bus Stop,24.0522722,false
N44640,4.727273,0.7159091,PITTSBURGH ST AT JAMES ST FS,40.5412,-79.7803,No Shelter,Bus,Bus Stop,5.4431821000000005,false
E41290,152.75682,10.31590935,MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,No Shelter,Bus,Bus Stop,163.07272935,false
E46540,51.193184,11.0227278,PENN AVE AT THOMPSON ST,40.4053,-79.827,No Shelter,Bus,Bus Stop,62.2159118,false
E52770,0.57954545,5.5318179999999995,STANTON AVE AT MORNINGSIDE AVE,40.4754,-79.9319,No Shelter,Bus,Bus Stop,6.11136345,false
S08730,27.3204568,57.602275000000006,BROWNSVILLE RD AT MARLAND AVE,40.4121,-79.9896,No Shelter,Bus,Bus Stop,84.92273180000001,false
E44810,0.50227275,5.925,PALLAS ST AT BRINTON AVE,40.4059,-79.8444,No Shelter,Bus,Bus Stop,6.42727275,false
N01935,181.4727272727275,163.0795454545455,4TH AVE AT CENTRAL CITY PLAZA,40.5649,-79.7663,No Shelter,Bus,Bus Stop,344.552272727273,false
E70806,16.770455,4.7204545,STANTON AVE AT EUCLID AVE,40.4704,-79.9232,No Shelter,Bus,Bus Stop,21.490909499999997,false
N44570,2.8613636363636363,0.8090909090909091,PITTSBURGH ST AT ELIZABETH ST,40.5411,-79.805,No Shelter,Bus,Bus Stop,3.6704545454545454,false
W21860,5.777272727272725,6.738636363636365,STEUBEN ST AT CVS DRVWY,40.4385,-80.07,No Shelter,Bus,Bus Stop,12.51590909090909,false
N04320,1.1886364999999999,0.0,9TH AVE AT ORMOND ST,40.6068,-79.7491,No Shelter,Bus,Bus Stop,1.1886364999999999,false
S70321,4.588636363636365,7.4068181818181795,RAVENSBURG BLVD AT HWY RT 885 FS,40.3044,-79.8956,No Shelter,Bus,Bus Stop,11.995454545454544,false
E30110,8.0,7.3795455,HOWLEY ST AT FRIENDSHIP AVE,40.4651,-79.9514,No Shelter,Bus,Bus Stop,15.379545499999999,false
E33870,0.2068182,1.8636365,LAKETON RD AT CHURCHILL AVE,40.4577,-79.8502,No Shelter,Bus,Bus Stop,2.0704547,false
W22225,0.025,0.475,STEUBENVILLE PIKE AT FIRESIDE INN,40.4397,-80.0889,No Shelter,Bus,Bus Stop,0.5,false
N44080,17.60682,5.0545455,PERRYSVILLE AVE OPP WALDORF ST,40.4914,-80.0204,No Shelter,Bus,Bus Stop,22.6613655,false
N21470,0.19545454545454544,0.0,FREEPORT RD AT MONTANA AVE,40.6212,-79.7285,No Shelter,Bus,Bus Stop,0.19545454545454544,false
W08045,1.1386365,18.65,GREENTREE RD AT FORSYTHE RD,40.3999,-80.065,No Shelter,Bus,Bus Stop,19.7886365,false
S42275,2.168182,0.26363634999999996,SOUTH BUSWAY AT DAWN AVE SHELTER,40.4129,-80.0108,PAAC,Busway,Busway Stop with PAAC Shelter,2.43181835,true
N33700,0.0,0.0681818,METROPOLITAN ST AT BRANCHPORT ST,40.4587,-80.0323,No Shelter,Bus,Bus Stop,0.0681818,false
N24130,0.2863636363636365,2.913636363636365,CRESCENT ST OPP SULLIVAN WAY,40.502,-79.9468,No Shelter,Bus,Bus Stop,3.2000000000000015,false
S14320,15.28863636363635,11.72954545454545,DESIDERIO BLVD AT SOLTIS DR,40.2865,-79.8958,No Shelter,Bus,Bus Stop,27.0181818181818,false
N08410,2.7227275,0.33636365,BEAVER ST AT LOGAN ST FS,40.538,-80.1783,No Shelter,Bus,Bus Stop,3.05909115,false
W19442,0.0,3.7977274999999997,ORCHARD SPRING RD OPP BLACKBERRY DR,40.3949,-80.0693,No Shelter,Bus,Bus Stop,3.7977274999999997,false
N43080,2.6068182,0.6613636500000001,PERRY HWY OPP IVORY AVE,40.4983,-80.0204,Lamar,Bus,Bus Stop with Non-PAAC Shelter,3.2681818500000004,true
S70422,0.1886363636363635,6.38409090909091,WALNUT ST AT 1ST EVANGELICAL FREE CHURCH,40.3448,-79.8265,No Shelter,Bus,Bus Stop,6.572727272727273,false
N26844,0.0,0.0,HULTON RD AT 13TH ST,40.5247,-79.8271,No Shelter,Bus,Bus Stop,0.0,false
S01150,1.8818181999999999,4.681818,SECOND AVE OPP MANSION ST,40.404,-79.9425,No Shelter,Bus,Bus Stop,6.5636361999999995,false
E20500,6.5204545,1.7454545500000003,FRANKSTOWN AVE OPP LASCHALL ST,40.4583,-79.9058,No Shelter,Bus,Bus Stop,8.26590905,false
E28990,0.025,25.334090000000003,HIGHLAND AVE AT HAMPTON ST,40.4733,-79.9193,No Shelter,Bus,Bus Stop,25.359090000000002,false
E38355,7.41590909090909,1.1136363636363635,MALL BLVD AT MCDONALD'S,40.4349,-79.7865,No Shelter,Bus,Bus Stop,8.529545454545454,false
N21220,5.086363636363635,1.0022727272727272,FREEPORT RD AT GUYS RUN RD,40.534,-79.8448,No Shelter,Bus,Bus Stop,6.088636363636362,false
X08843,14.520455,2.0204545,KANE BLVD AT GREEN COMMONS DR,40.3753,-80.0879,No Shelter,Bus,Bus Stop,16.5409095,false
N40240,4.804545454545455,1.24090909090909,OHIO RIVER BLVD OPP KENDALL AVE,40.4863,-80.0542,No Shelter,Bus,Bus Stop,6.045454545454545,false
W21550,6.2250000000000005,1.37272725,STEUBEN ST AT HARKER ST,40.443,-80.0441,No Shelter,Bus,Bus Stop,7.59772725,false
E70963,2.679545454545454,2.39090909090909,6TH ST AT MARGARETTA ST,40.4042,-79.867,No Shelter,Bus,Bus Stop,5.0704545454545435,false
E70878,0.6840909000000001,2.5363634999999998,GREENSBURG PIKE AT KLINE AVE FS,40.3978,-79.8211,No Shelter,Bus,Bus Stop,3.2204544,false
W18010,4.6204545,2.8477275,NOBLESTOWN RD OPP OBEY ST,40.438,-80.0495,No Shelter,Bus,Bus Stop,7.4681820000000005,false
E48648,0.69772725,7.2636365000000005,ROBINSON BLVD AT DOUGLASS DR,40.4557,-79.8637,No Shelter,Bus,Bus Stop,7.96136375,false
E14330,0.24545454500000002,2.247727275,CHURCH ST AT MONONGAHELA AVE,40.422,-79.8903,No Shelter,Bus,Bus Stop,2.4931818199999998,false
E08510,17.58863636363635,2.263636363636365,BRADDOCK AVE AT 2ND ST,40.4061,-79.8733,No Shelter,Bus,Bus Stop,19.852272727272716,false
W19446,0.6545454500000001,0.0,ORCHARD SPRING RD AT #137,40.3982,-80.0692,No Shelter,Bus,Bus Stop,0.6545454500000001,false
E12090,22.886364999999998,11.575,BUTLER ST AT PENN AVE FS,40.463,-79.967,No Shelter,Bus,Bus Stop,34.461365,false
N70177,0.0,0.0,FOX CHAPEL RD OPP N MARGERY DR,40.4918,-79.8817,No Shelter,Bus,Bus Stop,0.0,false
N05470,0.30227275,0.0,AMITY DR OPP BLAZE DR,40.5449,-79.9934,No Shelter,Bus,Bus Stop,0.30227275,false
E20850,6.3204545,2.431818,FRANKSTOWN RD AT BON AIR RD FS,40.4636,-79.8557,No Shelter,Bus,Bus Stop,8.7522725,false
N41630,0.0,0.090909090909091,PENN ST AT ATLANTIC AVE,40.6115,-79.7407,No Shelter,Bus,Bus Stop,0.090909090909091,false
E40375,1.7522725450000003,8.8477275,MONTIER ST AT #1824,40.4481,-79.8686,No Shelter,Bus,Bus Stop,10.600000045,false
E10140,0.025,0.33863635000000003,WOLFE AVE AT GENERAL BRADDOCK DR FS,40.4087,-79.8499,No Shelter,Bus,Bus Stop,0.36363635000000005,false
E25200,2.225,7.572727499999999,GREENFIELD AVE AT DELEVAN ST,40.4235,-79.9318,No Shelter,Bus,Bus Stop,9.797727499999999,false
N22145,6.168182,7.6704545,FREEPORT RD OPP ALPHA DR (RIDC PARK),40.4914,-79.866,No Shelter,Bus,Bus Stop,13.8386365,false
N54670,1.6159089999999998,25.54318,WOODLAND AVE AT SHADELAND AVE,40.4691,-80.03,No Shelter,Bus,Bus Stop,27.159088999999998,false
S70341,1.16818181818182,0.838636363636365,MONONGAHELA AVE AT LINCOLN ST,40.3399,-79.888,No Shelter,Bus,Bus Stop,2.006818181818185,false
S09500,18.240909090909106,3.738636363636365,BROWNSVILLE RD OPP KAUFMANN AVE,40.3692,-79.9756,No Shelter,Bus,Bus Stop,21.979545454545473,false
N71260,0.11590909090909099,0.0,SAMPLE RD OPP EASTVIEW DR #1,40.5707,-80.0008,No Shelter,Bus,Bus Stop,0.11590909090909099,false
E25371,1.7977275,1.784091,GREENFIELD AVE OPP YODER ST FS,40.4253,-79.9475,No Shelter,Bus,Bus Stop,3.5818185,false
E18907,67.42954545454545,0.543181818181818,EXPOMART DR AT WEST ENTRANCE,40.4324,-79.794,No Shelter,Bus,Bus Stop,67.97272727272727,false
N49560,7.2954545,0.28409090000000004,SHADELAND AVE AT #3475,40.4793,-80.0342,No Shelter,Bus,Bus Stop,7.5795454,false
E53690,4.293182,0.9,SWISSVALE AVE AT HILL AVE,40.4438,-79.8764,No Shelter,Bus,Bus Stop,5.193182,false
N04360,4.079545454545455,0.0,9TH AVE AT PENN ST FS,40.61,-79.7404,No Shelter,Bus,Bus Stop,4.079545454545455,false
N15660,1.268181775,0.43181815,CORBETT CT AT BROWNS LN,40.5459,-80.0202,No Shelter,Bus,Bus Stop,1.699999925,false
X70030,4.327272727272725,0.306818181818182,VILLAGE DR AT SOUTH HILLS VILLAGE PARKING GA,40.34,-80.0536,No Shelter,Bus,Bus Stop,4.634090909090907,false
S47030,6.777272727272725,3.5272727272727247,WALNUT ST AT 5TH AVE FS,40.3506,-79.865,No Shelter,Bus,Bus Stop,10.30454545454545,false
N13605,7.9454545,1.165909,CEDAR AVE OPP FORELAND ST,40.454,-80.002,No Shelter,Bus,Bus Stop,9.1113635,false
N08380,0.884090909090909,1.629545454545455,BEAVER ST AT LEET ST FS,40.5713,-80.2163,No Shelter,Bus,Bus Stop,2.513636363636364,false
E70243,0.57954545,14.679545000000001,FRIENDSHIP AVE OPP HOWLEY ST,40.4651,-79.9511,No Shelter,Bus,Bus Stop,15.25909045,false
N20705,0.1181818,0.85227275,FREEPORT RD OPP CLIFTON AVE,40.4995,-79.8529,No Shelter,Bus,Bus Stop,0.97045455,false
S50270,0.04772727272727275,0.240909090909091,WORTHINGTON AVE OPP 11TH ST,40.2923,-79.8959,No Shelter,Bus,Bus Stop,0.28863636363636375,false
N71213,4.87045475,5.0545455,CORBETT CT AT CORBETT TOWERS,40.548,-80.0201,PAAC,Bus,Bus Stop with PAAC Shelter,9.92500025,true
E42131,47.329544999999996,46.636365,NEVILLE RAMP AT CENTRE AVE,40.4527,-79.9498,PAAC,Bus,Bus Stop with PAAC Shelter,93.96591,true
E10400,2.0022725,0.36136365000000004,WOLFE AVE AT GENERAL BRADDOCK DR NS,40.4104,-79.8508,No Shelter,Bus,Bus Stop,2.36363615,false
N41720,0.09545454545454546,0.02272727272727275,PENN ST AT UNION AVE,40.6132,-79.7417,No Shelter,Bus,Bus Stop,0.11818181818181821,false
N50510,0.23636365,1.6272725000000001,SPRING GARDEN AVE OPP GIDDY WAY,40.4746,-79.989,No Shelter,Bus,Bus Stop,1.86363615,false
E39270,4.802272500000001,10.309091,MILLVALE AVE AT BAUM BLVD,40.4543,-79.9476,No Shelter,Bus,Bus Stop,15.111363500000001,false
N41770,14.011363000000001,1.481818195,PENNSYLVANIA AVE AT FONTELLA ST,40.4546,-80.023,No Shelter,Bus,Bus Stop,15.493181195000002,false
E03270,0.44999999999999996,0.245454545,AIRBRAKE AVE AT 10TH ST,40.4029,-79.8221,No Shelter,Bus,Bus Stop,0.6954545449999999,false
W07587,104.8886363636364,99.4590909090909,KENNEDY CTR GIANT EAGLE,40.4679,-80.0972,No Shelter,Bus,Bus Stop,204.3477272727273,false
N08880,1.218181818181818,0.268181818181818,BEAVER ST OPP VALLEY LN,40.5611,-80.2027,No Shelter,Bus,Bus Stop,1.486363636363636,false
E35390,16.3022715,9.731818,LIBERTY AVE AT OSCEOLA ST,40.4579,-79.9422,City of Pittsburgh,Bus,Bus Stop with Non-PAAC Shelter,26.0340895,true
N40800,0.0,0.1363636363636365,PARKER ST AT #90,40.4937,-79.9516,No Shelter,Bus,Bus Stop,0.1363636363636365,false
E48840,1.5863635,6.4681820000000005,ROBINSON ST AT ALLEQUIPPA ST,40.4429,-79.9658,No Shelter,Bus,Bus Stop,8.0545455,false
S27330,9.420454545454545,4.004545454545452,KENNEDY AVE AT WILMOT ST,40.3689,-79.8545,No Shelter,Bus,Bus Stop,13.424999999999997,false
N24000,6.679545454545455,1.5113636363636365,GRANT AVE AT EAST OHIO ST,40.4778,-79.9695,No Shelter,Bus,Bus Stop,8.190909090909091,false
E70276,3.0227273,6.3431815,LEECHBURG RD AT SALTSBURG RD FS,40.4855,-79.8174,No Shelter,Bus,Bus Stop,9.3659088,false
X06670,0.0,0.1431818,GILKESON RD AT GALLERIA DRIVEWAY FS,40.3569,-80.0536,No Shelter,Bus,Bus Stop,0.1431818,false
N05870,0.0,0.0,ANDERSON ST AT LACOCK ST,40.4499,-80.0011,No Shelter,Bus,Bus Stop,0.0,false
S33720,0.8568180000000001,1.0295454499999999,MELLON ST OPP MAINE AVE,40.3648,-79.8591,No Shelter,Bus,Bus Stop,1.88636345,false
S34330,0.647727275,0.047727275,MIFFLIN RD OPP LEBANON RD FS,40.3796,-79.9254,No Shelter,Bus,Bus Stop,0.69545455,false
S70226,3.2295455,0.3318182,DELWAR RD OPP APPLEBEE'S DRVWY,40.3489,-79.9476,No Shelter,Bus,Bus Stop,3.5613637,false
N54520,5.3431820000000005,1.7795455,WILSON AVE AT DRUM ST,40.4648,-80.0127,No Shelter,Bus,Bus Stop,7.122727500000001,false
W07990,3.993182,1.5931819999999999,GRAND AVE OPP ARMY CORPS OF ENGINEERS,40.5081,-80.1134,No Shelter,Bus,Bus Stop,5.586364,false
E70842,0.7318182000000001,0.1431818,HAZELWOOD AVE OPP GLADSTONE ST,40.4124,-79.9402,No Shelter,Bus,Bus Stop,0.8750000000000001,false
N43130,0.8613636499999999,16.404545,PERRY HWY AT VFW,40.5177,-80.03,No Shelter,Bus,Bus Stop,17.26590865,false
E70007,5.2386365,63.14318,WOODSTOCK AVE OPP SWISSVALE STATION STEPS,40.4157,-79.8783,No Shelter,Bus,Bus Stop,68.3818165,false
W02450,1.8363635,0.43636365,BROADHEAD-FORDING RD AT VILLAGE RD #2,40.4497,-80.0807,No Shelter,Bus,Bus Stop,2.27272715,false
E10390,0.3,2.06590909090909,BRINTON RD OPP FAIRFAX RD,40.4215,-79.8613,No Shelter,Bus,Bus Stop,2.36590909090909,false
N10850,17.240908,74.945455,BRIGHTON RD OPP HIGHWOOD ST,40.4684,-80.0252,No Shelter,Bus,Bus Stop,92.186363,false
E70956,7.8613634999999995,1.290909,BRADDOCK AVE AT GUTHRIE ST,40.4381,-79.8969,No Shelter,Bus,Bus Stop,9.152272499999999,false
S70299,2.818182,4.1272725,EAST PITTSBURGH MCKEESPORT BLV AT MARYLAND AVE,40.38,-79.8283,No Shelter,Bus,Bus Stop,6.9454545,false
E70903,21.075,3.4113635,VERONA ST AT BELL AVE,40.402,-79.861,No Shelter,Bus,Bus Stop,24.4863635,false
E01190,58.0613635,54.42272685,FIFTH AVE AT DINWIDDIE ST,40.4384,-79.9806,No Shelter,Bus,Bus Stop,112.48409035,false
E15050,0.868182,5.5590910000000004,COLUMBO ST AT PACIFIC AVE,40.4691,-79.9392,No Shelter,Bus,Bus Stop,6.4272730000000005,false
E70937,11.6772725,16.275,CENTRE AVE AT ROBERTS ST,40.4421,-79.9833,No Shelter,Bus,Bus Stop,27.9522725,false
E26520,22.195455000000003,12.229545000000002,HAMILTON AVE AT HOMEWOOD AVE,40.4546,-79.8974,No Shelter,Bus,Bus Stop,34.425000000000004,false
N42670,2.9363636363636347,10.01818181818182,PERRYSVILLE AVE AT #4146,40.4941,-80.0216,No Shelter,Bus,Bus Stop,12.954545454545453,false
S21410,4.0613635,0.0,GREENSPRINGS AVE AT HAZEL ST,40.3871,-79.8806,No Shelter,Bus,Bus Stop,4.0613635,false
W13300,0.4772727272727275,4.586363636363635,MCCOY RD AT LENORE DR,40.48,-80.0856,No Shelter,Bus,Bus Stop,5.063636363636363,false
E25366,2.4636365000000002,0.30681820000000004,GREENFIELD AVE OPP BLANTON ST STEPS FS,40.4243,-79.9374,No Shelter,Bus,Bus Stop,2.7704547,false
S16400,3.4863634,1.7681817,E CARSON ST AT S 2ND ST,40.4301,-79.9988,No Shelter,Bus,Bus Stop,5.2545451,false
W24035,3.86818181818182,3.054545454545455,WASHINGTON AVE AT ACADEMY ST,40.4074,-80.0837,No Shelter,Bus,Bus Stop,6.9227272727272755,false
N18005,2.3454544999999998,3.8931820000000004,EAST ST AT LAREDA ST,40.4623,-79.9989,No Shelter,Bus,Bus Stop,6.2386365,false
W16400,0.7545454500000001,2.3386365,NOBLESTOWN RD AT DURBIN ST,40.4237,-80.0667,No Shelter,Bus,Bus Stop,3.09318195,false
E01420,446.779527275,37.788636999999994,FIFTH AVE AT MOREWOOD AVE,40.4474,-79.9426,No Shelter,Bus,Bus Stop,484.568164275,false
S70418,1.55,0.6022727272727275,MONONGAHELA AVE OPP ARCH ST,40.3379,-79.8894,No Shelter,Bus,Bus Stop,2.1522727272727273,false
E25370,3.6363635,0.56136365,GREENFIELD AVE AT HOOSAC ST FS,40.4259,-79.9412,No Shelter,Bus,Bus Stop,4.1977271499999995,false
E41350,37.022726500000005,9.777273000000001,MURRAY AVE AT #2825,40.4277,-79.9258,No Shelter,Bus,Bus Stop,46.799999500000006,false
X02640,0.21136365000000001,2.181818,BOWER HILL RD OPP SALEM DR,40.3817,-80.0587,No Shelter,Bus,Bus Stop,2.39318165,false
X03050,7.806818,0.222727275,BROOKLINE BLVD AT GREENCREST DR,40.3922,-80.0051,No Shelter,Bus,Bus Stop,8.029545275,false
E70251,3.484090909090911,17.390909090909076,ELECTRIC AVE AT DYNAMO WAY,40.4012,-79.8351,No Shelter,Bus,Bus Stop,20.874999999999986,false
E41950,87.69772499999999,2.893182,NEGLEY AVE AT STANTON AVE,40.4717,-79.9263,City of Pittsburgh,Bus,Bus Stop with Non-PAAC Shelter,90.59090699999999,true
N33120,2.32954565,62.059092275,MCKNIGHT RD OPP NORTH HILLS VILLAGE (NORTH ENT,40.5281,-80.0067,No Shelter,Bus,Bus Stop,64.388637925,false
S70370,6.34090909090909,9.386363636363635,MONONGAHELA AVE AT 7TH ST,40.3245,-79.8925,No Shelter,Bus,Bus Stop,15.727272727272725,false
W07510,8.36590909090909,0.8795454545454545,FOSTER AVE AT SR CITIZEN BLDG,40.4408,-80.0686,No Shelter,Bus,Bus Stop,9.245454545454544,false
E36430,0.0681818,3.7727275000000002,LINCOLN HWY OPP DIX DR,40.3691,-79.7826,No Shelter,Bus,Bus Stop,3.8409093000000003,false
X06810,0.0,3.725,GILKESON RD OPP CEDAR BLVD FS,40.3614,-80.0635,No Shelter,Bus,Bus Stop,3.725,false
S46930,0.8113636363636365,0.1886363636363635,WALNUT ST AT 29TH AVE FS,40.3323,-79.8458,No Shelter,Bus,Bus Stop,1.0,false
S01120,10.2272725,37.6636375,SECOND AVE OPP FLOWERS AVE,40.4101,-79.9442,No Shelter,Bus,Bus Stop,47.89091,false
E21362,10.168182,0.5954545499999999,FRANKSTOWN RD AT BARTHOLOMEW CHURCH DR,40.4649,-79.8394,Lamar,Bus,Bus Stop with Non-PAAC Shelter,10.76363655,true
W03400,8.3272725,1.481818,CHARTIERS AVE OPP FURMAN WAY FS,40.4538,-80.0645,No Shelter,Bus,Bus Stop,9.8090905,false
N15935,9.2,1.329545454545455,CUMBERLAND RD OPP LANCELOT DR,40.5721,-80.0227,No Shelter,Bus,Bus Stop,10.529545454545454,false
S48560,12.175,0.022727275,WEYMAN RD AT WHITE HAMPTON LN,40.3643,-79.9997,No Shelter,Bus,Bus Stop,12.197727275,false
E70783,17.447725,15.279544999999999,BEDFORD AVE AT MEMORY LN,40.4483,-79.9783,No Shelter,Bus,Bus Stop,32.72727,false
X13600,20.290909999999997,2.056818,PIONEER AVE AT SOUTHCREST DR,40.407,-80.015,No Shelter,Bus,Bus Stop,22.347727999999996,false
S14745,2.07727272727273,5.438636363636365,DUQUESNE BLVD AT OAKMONT AVE,40.3809,-79.8554,No Shelter,Bus,Bus Stop,7.515909090909095,false
E12486,4.1295455,20.279545,CAMP ST AT BRYN MAWR RD,40.4521,-79.9588,No Shelter,Bus,Bus Stop,24.409090499999998,false
E45560,19.3068165,7.8295455,PENN AVE OPP BUTLER ST,40.4629,-79.9668,No Shelter,Bus,Bus Stop,27.136362,false
S70296,4.886363636363635,7.204545454545455,MONONGAHELA AVE AT 5TH ST,40.3277,-79.8926,No Shelter,Bus,Bus Stop,12.09090909090909,false
N06570,1.2363636363636366,15.27045454545455,BABCOCK BLVD AT LAROCHE COLLEGE DRVWY,40.5681,-80.0165,No Shelter,Bus,Bus Stop,16.506818181818186,false
E70785,5.7704545,9.225,BEDFORD AVE OPP DEVILLIERS ST,40.4466,-79.9824,No Shelter,Bus,Bus Stop,14.9954545,false
E29900,4.8431820000000005,2.3022725,HOMEWOOD AVE AT PENN AVE,40.4493,-79.9012,No Shelter,Bus,Bus Stop,7.1454545000000005,false
S47065,0.409090909090909,1.3431818181818178,WALNUT ST AT 7TH AVE,40.3491,-79.8645,No Shelter,Bus,Bus Stop,1.7522727272727268,false
N45720,1.45,13.797725,RHINE ST AT #2146,40.4676,-79.9947,No Shelter,Bus,Bus Stop,15.247724999999999,false
W70153,0.12272727500000001,0.46363635,CORAOPOLIS RD AT #338,40.503,-80.1269,No Shelter,Bus,Bus Stop,0.5863636249999999,false
N33100,2.2931818,28.675,MCKNIGHT RD OPP NORTHLAND MEDICAL CENTER,40.5191,-80.0048,No Shelter,Bus,Bus Stop,30.9681818,false
N71243,5.040909,0.272727275,CORBET ST AT 2ND AVE,40.6013,-79.7513,No Shelter,Bus,Bus Stop,5.313636275,false
E40190,0.3,0.047727275,MONROEVILLE-TRESTLE RD AT FOUR SEASONS,40.4701,-79.7548,No Shelter,Bus,Bus Stop,0.347727275,false
E00180,1.025,14.6863635,28TH ST AT LIBERTY AVE,40.4562,-79.9748,No Shelter,Bus,Bus Stop,15.711363500000001,false
E13640,1.05,4.19772725,CENTRE AVE AT MOREWOOD AVE,40.4542,-79.9444,No Shelter,Bus,Bus Stop,5.24772725,false
N70171,0.075,0.09772727272727275,PENN ST AT BROADVIEW BLVD,40.6139,-79.7421,No Shelter,Bus,Bus Stop,0.17272727272727273,false
E57380,0.0,0.19772727499999998,WILDWOOD AVE OPP VERONA ST,40.5033,-79.8394,No Shelter,Bus,Bus Stop,0.19772727499999998,false
E06660,0.047727275,3.8954545,BELLEFIELD AVE AT BOARD OF EDUCATION,40.4444,-79.9509,No Shelter,Bus,Bus Stop,3.9431817750000002,false
E04510,3.1295455,0.45454545,ATLANTIC AVE AT BROAD ST,40.4657,-79.9382,No Shelter,Bus,Bus Stop,3.5840909499999998,false
E02040,24.2454549,30.3886366,FIFTH AVE OPP SENECA ST,40.4382,-79.9758,No Shelter,Bus,Bus Stop,54.6340915,false
X00400,1.0590909,14.470455,BAILEY AVE OPP RUTH ST,40.4271,-80.0052,No Shelter,Bus,Bus Stop,15.529545899999999,false
N12670,3.3295455,16.80909,CALIFORNIA AVE OPP POST OFFICE,40.459,-80.0207,No Shelter,Bus,Bus Stop,20.1386355,false
