stop_id,avg_daily_usage,stop_name,pct_stops,cum_pct_ridership
S02620,218.56363636363633,8TH AVE AT ANN ST FS,3.0361660961452595,55.31168464851524
E09540,215.65909090909093,BRADDOCK HILLS SHPG CTR AT PROPEL SCHOOL,3.0510492632832267,55.39469275942858
E70450,214.277275,MONROEVILLE MALL AT WEST COURT ENTRANCE,3.0659324304211935,55.47716900345998
E01000,213.747725825,FIFTH AVE AT UNIVERSITY PL,3.0808155975591602,55.55944142173812
N70048,213.67953899999998,WATERWORKS MALL OPP BED BATH & BEYOND (WALMART),3.0956987646971275,55.641687594614275
E13600,212.33864,CENTRE AVE AT MELWOOD AVE,3.1105819318350942,55.72341764970265
N30310,211.33636363636364,LINCOLN AVE OPP FREMONT AVE,3.125465098973061,55.804761924311244
E70378,209.28181404499998,FIFTH AVE OPP AIKEN AVE,3.1403482661110282,55.88531539395244
S08720,209.26591274999998,BROWNSVILLE RD OPP KNOX AVE,3.155231433248995,55.96586274311686
N30390,208.91136363636366,LINCOLN AVE AT SHERIDAN AVE,3.170114600386962,56.04627362480371
S16270,208.83181770000002,E CARSON ST AT S 22ND ST,3.1849977675249295,56.1266538889178
E41120,208.2272715,MURRAY AVE AT BEACON ST NS,3.1998809346628967,56.2068014606014
E45880,206.2795478,PENN AVE AT VILLAGE OF EASTSIDE SHPG CTR,3.2147641018008635,56.28619934506226
E46200,205.87500500000002,PENN AVE AT MAIN ST,3.2296472689388303,56.36544151926084
W70118,205.35681818181808,LAYOVER WEST BUSWAY TERMINAL,3.244530436076797,56.444484241126126
E41890,204.5931855,NEGLEY AVE AT PENN AVE,3.2594136032147643,56.523233037490364
W07587,204.3477272727273,KENNEDY CTR GIANT EAGLE,3.274296770352731,56.601887355928035
E13690,204.17954500000002,CENTRE AVE AT NEGLEY AVE,3.289179937490698,56.68047694028616
E30570,204.14090909090888,HWY RT 286 AT ALPINE VILLAGE PARK AND RIDE,3.304063104628665,56.75905165351682
S42360,202.91590885,SOUTH BUSWAY AT SOUTH HILLS JCT,3.318946271766632,56.83715485889017
E14000,202.084095,CENTRE AVE OPP MILLVALE AVE,3.3338294389045986,56.91493789553783
S02930,201.53863636363633,8TH AVE AT WEST ST FS,3.348712606042566,56.99251098281217
S16310,201.27953100000002,E CARSON ST AT S 24TH ST,3.3635957731805326,57.069984339318516
E30310,200.95454545454527,HWY RT 286 OPP ALPINE VILLAGE PARK AND RIDE,3.3784789403184994,57.147332607491755
S70110,200.36817849999997,CENTURY III PARKING LOT AT SHELTER,3.3933621074564666,57.22445518050419
E17310,200.23636464499998,EAST BUSWAY AT EAST LIBERTY STATION B,3.4082452745944334,57.30152701779735
E70217,199.079565,VA HOSPITAL TRANSIT LOOP AT SHELTER,3.4231284417324,57.37815359793566
N38390,197.9590955,NORTH AVE AT CEDAR AVE (AGH),3.438011608870368,57.45434890454805
E19640,197.929543,FORBES AVE AT MURDOCH ST,3.4528947760083346,57.530532836276194
E01990,196.6181785,FIFTH AVE OPP MARYLAND AVE,3.467777943146302,57.60621201817253
E41100,196.102275,MURRAY AVE AT BARTLETT ST FS,3.4826611102842686,57.68169262659456
S30640,195.93181818181816,LYSLE BLVD AT COURSIN ST FS,3.4975442774222354,57.75710762545471
S08700,194.70909425,BROWNSVILLE RD AT KNOX AVE,3.5124274445602026,57.83205199261868
W26175,193.1818181818183,WEST BUSWAY AT INGRAM STATION A,3.5273106116981694,57.906408504660355
S08930,193.179549,BROWNSVILLE RD AT PARKFIELD ST,3.542193778836136,57.98076414328418
E17290,192.602277245,EAST BUSWAY AT HAY ST RAMP OUTBOUND SHELTER,3.5570769459741034,58.05489758752862
N38740,192.5795462,NORTH AVE AT REDDOUR ST,3.57196011311207,58.129022282496145
S08790,192.40227320000002,BROWNSVILLE RD AT MCKINLEY ST,3.586843280250037,58.20307874432411
P02865,191.62046399999997,PENN AVE AT 8TH ST,3.601726447388004,58.276834284431075
E41140,190.95454999999998,MURRAY AVE AT DARLINGTON RD,3.616609614525971,58.350333511377606
E17308,190.94773248500002,EAST BUSWAY AT NEGLEY STATION B,3.6314927816639377,58.42383011423329
E41300,189.2090925,MURRAY AVE OPP MORROWFIELD AVE,3.6463759488019045,58.49665750708674
S70407,188.37273,E CARSON ST AT S 9TH ST,3.6612591159398717,58.569162980419556
