stop_id,stop_code,stop_name,classification,auth_class,auth_has_signal,heur_has_signal
18527,18527,PENN AVE + TRENTON,mid_block,none,0,0
18528,18528,PENN AVE + MURTLAND,mid_block,none,0,0
18529,18529,WILKINS AVE + SHADY,mid_block,farside,1,0
18530,18530,PITCAIRN-TRAFFORD RD + HAYMAKER FS,mid_block,none,0,0
18534,18534,BEELER ST + WILKINS FS,mid_block,none,0,0
18536,18536,PENN AVE + TRENTON FS,far_side,farside,1,1
1854,1854,SHADELAND AVE + DAVIS FS,mid_block,none,0,0
18542,18542,PENN AVE + CARNEGIE FS,far_side,farside,1,1
18544,18544,ARDMORE BLVD + BRYN MAWR FS,far_side,farside,1,1
18547,18547,BROADWAY BLVD + VALLEY NS,mid_block,none,0,0
1855,1855,SHADELAND AVE + #3475,mid_block,none,0,0
1857,1857,SHADELAND AVE + STOKES WAY,mid_block,none,0,0
18579,18579,WEST BUSWAY + SHERADEN STATION A,mid_block,busway,0,0
1858,1858,SHADELAND AVE + GEYER,mid_block,none,0,0
18583,18583,WILNER DR + ROBINSON FS,mid_block,none,0,0
18586,18586,MT CARMEL RD + DOLLMAN,mid_block,none,0,0
18592,18592,MT CARMEL RD + DOLLMAN,mid_block,none,0,0
18593,18593,MT CARMEL RD + VERNON,mid_block,none,0,0
18594,18594,MT CARMEL RD + TIERS,mid_block,none,0,0
18598,18598,BEATTY ST + BAUM,mid_block,none,0,0
1861,1861,SHADELAND AVE + CASEMENT,mid_block,none,0,0
18611,18611,BEATTY RD + BEATTY POINTE VILLAGE FS,mid_block,none,0,0
18612,18612,WM PENN HWY + CENTER FS,far_side,none,0,1
18617,18617,PENN AVE + JACKSON,mid_block,none,0,0
1862,1862,SHADELAND AVE + WOODLAND,mid_block,none,0,0
18622,18622,WM PENN HWY + NORTHERN PIKE,far_side,nearside,1,1
18624,18624,HWY RT 286 + ALPINE,mid_block,none,0,0
18627,18627,HWY RT 286 + ROYAL OAK DR FS,mid_block,none,0,0
1863,1863,WOODLAND AVE + STAYTON,mid_block,none,0,0
18630,18630,FRANKSTOWN AVE + BLACKADORE,near_side,nearside,1,1
18631,18631,TOKAY ST + BENNETT,near_side,nearside,1,1
18632,18632,ARLINGTON AVE + KNOX,mid_block,none,0,0
18636,18636,NORTH AVE + SANDUSKY ST (AGH),mid_block,none,0,0
18639,18639,MATHIAS ST + RHINE,mid_block,none,0,0
1864,1864,WOODLAND AVE + BRIGHTON,mid_block,none,0,0
18640,18640,CHESTNUT ST + ZONA WAY,mid_block,none,0,0
18641,18641,16TH ST + PENN AVE,near_side,nearside,1,1
18643,18643,WILSON ST + CHARLES,mid_block,none,0,0
18645,18645,BOWER HILL RD + PAINTERS RUN,mid_block,none,0,0
18646,18646,VANADIUM RD + BOWER HILL,mid_block,none,0,0
18647,18647,BOWER HILL RD + SOMERVILLE,mid_block,none,0,0
18648,18648,BOWER HILL RD + HILLAIRE,mid_block,none,0,0
18649,18649,WEST LIBERTY AVE + MCFARLAND,far_side,farside,1,1
18650,18650,WEST LIBERTY AVE + KELTON,mid_block,none,0,0
18652,18652,WEST LIBERTY AVE + BELLE ISLE,mid_block,none,0,0
18653,18653,WEST LIBERTY AVE + RAY,mid_block,none,0,0
18654,18654,VANADIUM RD + GREEN COMMONS FS,mid_block,none,0,0
18655,18655,WEST LIBERTY AVE + PIONEER,far_side,farside,1,1
18657,18657,WEST LIBERTY AVE + RAY,mid_block,none,0,0
18658,18658,WEST LIBERTY AVE + KELTON FS,mid_block,none,0,0
18659,18659,WEST LIBERTY AVE + MCFARLAND,near_side,nearside,1,1
1866,1866,WOODLAND AVE + STAYTON,mid_block,none,0,0
18662,18662,BOWER HILL RD + HILLAIRE,mid_block,none,0,0
18663,18663,BOWER HILL RD + SOMERVILLE,mid_block,none,0,0
18664,18664,KANE BLVD + PROVIDENCE POINT BLVD,mid_block,none,0,0
18667,18667,DELWAR + APPLEBEES DRVWY,mid_block,none,0,0
18668,18668,DELWAR + RITTER ENGINEERING DRVWY,mid_block,none,0,0
1867,1867,WOODLAND AVE + SHADELAND,mid_block,none,0,0
18672,18672,DELWAR + RITTER ENGINEERING DRVWY,mid_block,none,0,0
18673,18673,DELWAR + APPLEBEES DRVWY,mid_block,none,0,0
18677,18677,HWY RT 51 + HILLVIEW,mid_block,none,0,0
18678,18678,STILLEY RD + HWY RT 51,mid_block,none,0,0
1868,1868,SHADELAND AVE + DICKSON,mid_block,none,0,0
18681,18681,MCKNIGHT RD + THE BLOCK AT NORTHWAY DRVWY,mid_block,none,0,0
18682,18682,MCKNIGHT RD + MCKNIGHT CIR (OPP ROSS PARK MALL DR),far_side,nearside,1,1
18684,18684,MCKNIGHT RD + SEIBERT NS,mid_block,none,0,0
18685,18685,MCKNIGHT RD + SEIBERT FS,far_side,farside,1,1
18686,18686,MCKNIGHT RD + BABCOCK RAMP FS,mid_block,none,0,0
18689,18689,MCKNIGHT RD + NELSON RUN,mid_block,none,0,0
1869,1869,SHADELAND AVE + CASEMENT,mid_block,none,0,0
18690,18690,MCKNIGHT RD + BRAUNLICH,far_side,nearside,1,1
18691,18691,MCKNIGHT RD + PATRICK PL FS,far_side,farside,1,1
18694,18694,MCKNIGHT RD + PERRYMONT FS,far_side,farside,1,1
18697,18697,SAMPLE RD + NORTHGATE,mid_block,none,0,0
18699,18699,HEMLOCK DR + BABCOCK,mid_block,none,0,0
1870,1870,SHADELAND AVE + RANCHERIA,mid_block,none,0,0
18701,18701,PRESIDENTIAL DR + WASHINGTON,mid_block,none,0,0
18704,18704,SPRINGFIELD DR + NORTHGATE,mid_block,none,0,0
18708,18708,AMITY DR + THOMPSON RUN,mid_block,none,0,0
18709,18709,EVERGREEN RD + IVORY NS,mid_block,none,0,0
1871,1871,SHADELAND AVE + SCHIMMER,mid_block,none,0,0
1872,1872,SHADELAND AVE + GEYER,mid_block,none,0,0
18720,18720,WEST BUSWAY + INGRAM STATION STOP A,mid_block,busway,0,0
18721,18721,WEST BUSWAY + CRAFTON STATION STOP A,mid_block,busway,0,0
18722,18722,WEST BUSWAY + IDLEWOOD STATION A,mid_block,busway,0,0
18729,18729,WEST BUSWAY + INGRAM STATION STOP B,mid_block,busway,0,0
1873,1873,SHADELAND AVE + HARBISON FS,mid_block,none,0,0
18730,18730,WEST BUSWAY + CRAFTON STATION STOP B,mid_block,busway,0,0
18731,18731,WEST BUSWAY + IDLEWOOD STATION STOP B,mid_block,busway,0,0
18732,18732,WEST BUSWAY + BELL STATION STOP B,mid_block,busway,0,0
1875,1875,SHADELAND AVE + ETOLA St FS,mid_block,none,0,0
18758,18758,FOSTER AVE + WILLOW (PLAYGROUND),mid_block,none,0,0
1876,1876,SHADELAND AVE + DAVIS,mid_block,none,0,0
18763,18763,STUEBENVILLE PIKE + CAMPBELLS RUN FS,mid_block,none,0,0
18764,18764,STANHOPE ST + CHARTIERS FS (SUNOCO),mid_block,none,0,0
18769,18769,BROADWAY ST + 9TH,mid_block,none,0,0
18770,18770,BROADWAY ST + 11TH,mid_block,none,0,0
18772,18772,MCKEES ROCKS RD + HECKLE FS,mid_block,none,0,0
18778,18778,HELEN ST + SPROUL FS,mid_block,none,0,0
18780,18780,MCCOY RD + NEVILLE FS,mid_block,none,0,0
18781,18781,MCCOY RD + EWING FS,mid_block,none,0,0
18782,18782,BROWNSVILLE RD AT BRENTWOOD LOOP SHELTER,mid_block,none,0,0
18783,18783,HERBST RD + ROSE,mid_block,none,0,0
18785,18785,CHARTIERS AVE + SINGER,far_side,farside,1,1
18787,18787,5TH AVE AT THORN HOLLOW RD FS - THORN RUN PNR,mid_block,none,0,0
18788,18788,5TH AVE + CHESS FS,mid_block,none,0,0
18789,18789,5TH AVE + WOOD FS,mid_block,none,0,0
18790,18790,5TH AVE + CHESTNUT FS,mid_block,none,0,0
18793,18793,ISLAND AVE + ORR FS,mid_block,none,0,0
18794,18794,ISLAND AVE + ORR,mid_block,none,0,0
18796,18796,ISLAND AVE + CHURCHILL,mid_block,none,0,0
18797,18797,GRAND AVE + NEVILLE,far_side,farside,1,1
18798,18798,GRAND AVE + VON STEIN,mid_block,none,0,0
1880,1880,CALIFORNIA AVE + COOPER AVE,mid_block,none,0,0
18814,18814,FOX CHAPEL RD + FREEPORT FS,near_side,nearside,1,1
18816,18816,FOX CHAPEL RD + MARGERY S,mid_block,none,0,0
18817,18817,FOX CHAPEL RD + MARGERY N,mid_block,nearside,1,0
18818,18818,FOX CHAPEL RD + PARL ENTERANCE,mid_block,none,0,0
18819,18819,FOX CHAPEL RD + DELAFIELD NS,mid_block,none,0,0
1882,1882,CALIFORNIA AVE + PERROTT ST,mid_block,none,0,0
1883,1883,CALIFORNIA AVE + CHELLIS ST,mid_block,none,0,0
1884,1884,CALIFORNIA AVE + WINHURST ST FS,mid_block,none,0,0
18844,18844,LEBANON CHURCH RD + REGIS,near_side,nearside,1,1
18847,18847,BROWNSVILLE RD + HOLLOWHAVEN FS,mid_block,none,0,0
18848,18848,KNOEDLER RD + BROWNSVILLE RD FS,mid_block,none,0,0
18849,18849,WEYMAN RD + VILLAGE LANE,mid_block,none,0,0
18853,18853,HORNING RD + BROUGHTON FS,mid_block,none,0,0
18856,18856,BLOSSOM DR + NORMA,mid_block,none,0,0
18857,18857,BLOSSOM DR + GARDENVILLE,mid_block,none,0,0
18859,18859,BLOSSOM DR + NORMA,mid_block,none,0,0
18864,18864,ZUPANCIC DR + BROGLIE,mid_block,none,0,0
18866,18866,ZUPANCIC DR + QUAKER,mid_block,none,0,0
18867,18867,ZUPANCIC DR + #6516,mid_block,none,0,0
18870,18870,BROWNSVILLE + SYLVANIA,mid_block,none,0,0
18873,18873,GARDENVILLE RD + BLOSSOM,mid_block,none,0,0
18874,18874,BLOSSOM DR + MCANULTY,mid_block,none,0,0
18877,18877,BAPTIST RD + WINDVALE FS,mid_block,none,0,0
18879,18879,GARDENVILLE RD + CROSS FS,mid_block,none,0,0
18882,18882,BELTZHOOVER AVE + WARRINGTON NS,near_side,nearside,1,1
18888,18888,MELLON ST + HIGHLAND,mid_block,none,0,0
18891,18891,GREENSPRINGS AVE + SPRING FS,mid_block,none,0,0
18894,18894,TERRACE ST + SUTHERLAND DR,mid_block,none,0,0
18896,18896,BRYN MAWR RD + CENTER FS,far_side,farside,1,1
18897,18897,BRYN MAWR RD + IOWA,mid_block,none,0,0
18902,18902,BRYN MAWR RD + IOWA,mid_block,none,0,0
18906,18906,BRYN MAWR RD + CENTER,near_side,nearside,1,1
18907,18907,ALLEQUIPPA ST + WHITRIDGE,mid_block,none,0,0
18908,18908,ALLEQUIPPA ST + SR RESIDENCE (TERRACE),mid_block,none,0,0
18909,18909,TERRACE ST + ROBINSON,mid_block,none,0,0
18910,18910,TERRACE ST + OAK HILL,mid_block,none,0,0
18918,18918,ECKSTIEN + WADSWORTH FS,mid_block,none,0,0
18934,18934,HAMILTON AVE + FIFTH FS,mid_block,none,0,0
18936,18936,HAMILTON AVE + OAKWOOD,mid_block,none,0,0
18937,18937,HAMILTON AVE + ROSEDALE,mid_block,none,0,0
18942,18942,PENN AVE + BAKERY SQUARE,near_side,nearside,1,1
18950,18950,GREENFIELD AVE + LORETTA,mid_block,none,0,0
18951,18951,GREENFIELD AVE + WINDSOR FS,mid_block,none,0,0
18952,18952,GREENFIELD AVE + FRANK FS,mid_block,none,0,0
18953,18953,GREENFIELD AVE + WINTERBURN FS,mid_block,none,0,0
18954,18954,GREENFIELD AVE + HOOSAC FS,mid_block,none,0,0
18955,18955,GREENFIELD AVE + LYDIA FS,mid_block,none,0,0
18959,18959,WINTERBURN AVE + BLANTON,mid_block,none,0,0
18961,18961,WINTERBURN AVE + GREENFIELD,mid_block,none,0,0
18963,18963,HAZELWOOD AVE + #771,mid_block,none,0,0
18966,18966,EAST LIBERTY BLVD + LARIMER,near_side,nearside,1,1
18967,18967,BAUM BLVD + TRADE ST,mid_block,none,0,0
18970,18970,LARIMER AVE + MAYFLOWER,mid_block,none,0,0
18976,18976,LARMIER AVE + MEADOW,mid_block,none,0,0
18978,18978,STRANAHAN ST + BRUSHTON,mid_block,none,0,0
18979,18979,BRUSHTON AVE + UPLAND,mid_block,none,0,0
18980,18980,UPLAND ST + APLLE,mid_block,none,0,0
18983,18983,UPLAND ST + APLLE,mid_block,none,0,0
18985,18985,REYNOLDS ST + HOMEWOOD,mid_block,none,0,0
18986,18986,UPLAND ST + BRUSHTON,mid_block,none,0,0
18988,18988,STRANAHAN ST + OBERLIN,mid_block,none,0,0
18994,18994,RANKIN BLVD + KENMAWR,mid_block,none,0,0
18996,18996,COMMERCIAL ST + BLACKHAWK,mid_block,none,0,0
18997,18997,COMMERCIAL ST + HOMESTEAD,mid_block,none,0,0
19000,19000,MCCLURE AVE + COMMERCIAL,mid_block,none,0,0
19001,19001,COMMERCIAL ST + WHIPPLE,mid_block,none,0,0
19006,19006,MONONGAHELA AVE + WHIPPLE FS,mid_block,none,0,0
19007,19007,KELLY ST + TRENTON FS,mid_block,none,0,0
19008,19008,NEVILLE RAMP + CENTRE FS,far_side,farside,1,1
19011,19011,NEGLEY AVE + JACKSON NS,mid_block,none,0,0
19052,19052,LEECHBURG RD + AUBURN FS,mid_block,none,0,0
19055,19055,FRANKSTOWN RD + CRESCENT HILL FS,mid_block,none,0,0
19056,19056,FRANKSTOWN RD + LONG FS,far_side,farside,1,1
19057,19057,FRANKSTOWN RD + WILSON NS,mid_block,none,0,0
19058,19058,FRANKSTOWN RD + RITZLAND FS,mid_block,none,0,0
19059,19059,FRANKSTOWN RD + BON AIR FS,mid_block,none,0,0
19065,19065,LEECHBURG RD + RICHEY,mid_block,none,0,0
19067,19067,LEECHBURG RD + CLOVERLEAF,mid_block,none,0,0
19068,19068,LEECHBURG RD + COURTNEY,mid_block,none,0,0
19070,19070,LEECHBURG RD + LEECHBURG GARDEN APTS,mid_block,none,0,0
19074,19074,LEECHBURG RD + SUTTON,mid_block,none,0,0
19075,19075,LEECHBURG RD + AUBURN,mid_block,none,0,0
19076,19076,LEECHBURG RD + SALTSBURG FS,mid_block,none,0,0
19078,19078,UNITY-CENTER RD+ CADWELL,mid_block,none,0,0
19080,19080,UNITY-CENTER RD+ MILLERS,mid_block,none,0,0
19082,19082,UNITY-CENTER RD+ ANDERSON,mid_block,none,0,0
19083,19083,UNITY-CENTER RD+ WILLOW,mid_block,none,0,0
19084,19084,UNITY-CENTER RD+ #1010,mid_block,none,0,0
19085,19085,UNITY-TRESTLE RD+ SALTSBURG,mid_block,none,0,0
19086,19086,MONROEVILLE-TRESTLE RD + BOYCE PARK ENTERANCE,mid_block,none,0,0
19088,19088,BIGELOW BLVD + HERRON FS,near_side,farside,1,1
19089,19089,CRAIG ST + BIGELOW FS,mid_block,farside,1,0
19090,19090,BAUM BLVD + CRAIG FS,mid_block,none,0,0
19091,19091,BAUM BLVD + MELWOOD FS,mid_block,none,0,0
19092,19092,BAUM BLVD + LIBERTY FS,far_side,farside,1,1
19095,19095,FRANKSTOWN AVE + STANDARD FS,far_side,farside,1,1
19096,19096,FRANKSTOWN AVE + WILKINSBURG FS,mid_block,none,0,0
19097,19097,FRANKSTOWN AVE + EAST HILLS NS,near_side,nearside,1,1
19101,19101,FRANKSTOWN RD + PENN ARBORS DR FS,mid_block,none,0,0
19102,19102,FRANKSTOWN RD + EVERNIA FS,mid_block,none,0,0
19104,19104,FRANKSTOWN RD + PARKRIDGE,mid_block,none,0,0
19109,19109,CRAIG ST + BAUM,far_side,nearside,1,1
1911,1911,MARSHALL AVE + NEW HAMPSHIRE,mid_block,none,0,0
19113,19113,MAIN ST + PENN NS,near_side,nearside,1,1
19125,19125,BAKER ST + BUTLER,near_side,nearside,1,1
1913,1913,MARSHALL AVE + SORREL,mid_block,none,0,0
19130,19130,BEULAH RD + MCCRADY FS,far_side,farside,1,1
19131,19131,WM PENN HWY + GRAHAM FS,mid_block,none,0,0
19134,19134,MILLTOWN RD + NEWFIELD,mid_block,none,0,0
19136,19136,MILLTOWN RD + LEECHBURG RD,mid_block,none,0,0
19138,19138,UNIVERSAL RD + REITER,mid_block,none,0,0
19139,19139,UNIVERSAL RD + THOMPSON RUN,mid_block,none,0,0
1914,1914,MARSHALL AVE + NEW HAMPSHIRE,mid_block,none,0,0
19140,19140,UNIVERSAL RD + HERSHEY RD FS,mid_block,none,0,0
19142,19142,UNIVERSAL RD + DEERFIELD,mid_block,none,0,0
19143,19143,UNIVERSAL RD + ANTHON,mid_block,none,0,0
19144,19144,UNIVERSAL RD + AUSTIN,mid_block,none,0,0
19145,19145,LONG RD + CLEMATIS,mid_block,none,0,0
19149,19149,MILLTOWN RD + NEWFIELD,mid_block,none,0,0
1915,1915,MARSHALL AVE + STAYTON ST,mid_block,none,0,0
19150,19150,HULTON RD + PENNSYLVANIA,mid_block,none,0,0
19152,19152,MILLTOWN RD + HULTON,mid_block,none,0,0
19153,19153,UNIVERSAL RD + ANTHON,mid_block,none,0,0
19154,19154,UNIVERSAL RD + DEERFIELD,mid_block,none,0,0
19161,19161,COAL HOLLOW + OLD COAL HOLLOW,mid_block,none,0,0
19162,19162,COAL HOLLOW + CLIFF,mid_block,none,0,0
19164,19164,LAKETON RD + DOYLE FS,mid_block,none,0,0
19169,19169,COAL HOLLOW + CLIFF,mid_block,none,0,0
19170,19170,COAL HOLLOW + OLD COAL HOLLOW,mid_block,none,0,0
19174,19174,MONTIER ST + LAKETON,near_side,nearside,1,1
19176,19176,ALLEGHENY RIVER BLVD + PLUM FS,mid_block,none,0,0
19177,19177,ALLEGHENY RIVER BLVD + SHELDON FS,mid_block,none,0,0
19179,19179,ALLEGHENY AVE + MARYLAND NS,mid_block,none,0,0
19180,19180,CLEVER RD + PITCHFORK,mid_block,none,0,0
19186,19186,SUMMIT PARK DR + QUINN,mid_block,none,0,0
19187,19187,SUMMIT PARK DR + CHAUVET DR #1,near_side,nearside,1,1
19192,19192,INGRAM AVE + WEST BUSWAY RAMP FS,mid_block,none,0,0
19197,19197,ALLENDALE ST + TWEED,mid_block,none,0,0
19204,19204,CHARTIERS AVE + LITCHFIELD (STEPS),mid_block,none,0,0
19205,19205,CHARTIERS AVE + FAIRDALE ST,mid_block,none,0,0
19206,19206,MIDDLETOWN RD + STRATMORE FS,mid_block,none,0,0
19212,19212,MIDDLETOWN RD + MARTERA FS,mid_block,none,0,0
19215,19215,CHARTIERS AVE + OLTMAN FS,mid_block,none,0,0
19225,19225,STEUBEN ST + STRATMORE,mid_block,none,0,0
19231,19231,STEUBENVILLE PIKE + LORISH NS (ECONO LODGE),mid_block,none,0,0
19237,19237,S MAIN ST + SANCTUS,near_side,nearside,1,1
19241,19241,WASHINGTON AVE + MAIN FS,far_side,farside,1,1
19242,19242,WASHINGTON AVE + LINCOLN FS,far_side,farside,1,1
19243,19243,WASHINGTON AVE + MARSHALL FS,mid_block,none,0,0
19245,19245,RAILROAD ST + 4TH FS,mid_block,none,0,0
19246,19246,WASHINGTON PIKE AT THOMS RUN RD,near_side,nearside,1,1
19263,19263,CAROTHERS AVE + WASHINGTON,far_side,farside,1,1
19268,19268,HIGHLAND RD + OXFORD,mid_block,none,0,0
19269,19269,GILKESON RD + WASHINGTON,mid_block,none,0,0
19270,19270,BANKSVILLE RD + CRANE,ambiguous,farside,1,0
19276,19276,MCFARLAND RD + DORMONT PARK,mid_block,none,0,0
19277,19277,BANKSVILLE RD + BANKSVILLE AVE,mid_block,none,0,0
19278,19278,BANKSVILLE RD + CRANE,ambiguous,nearside,1,0
19281,19281,MCFARLAND RD + HELEN FS,mid_block,none,0,0
19284,19284,GILKESON RD + WASHINGTON,ambiguous,nearside,1,0
1929,1929,CALIFORNIA AVE + FALCK AVE,mid_block,none,0,0
19292,19292,SOUTHERN AVE + LELIA,mid_block,none,0,0
19295,19295,GRANDVIEW AVE + HALLOCK,mid_block,none,0,0
19296,19296,GRANDVIEW AVE + COHASSETT,mid_block,none,0,0
19303,19303,BOGGS AVE + SOFFEL,mid_block,none,0,0
19305,19305,ARLINGTON AVE + ROANOKE,mid_block,none,0,0
19307,19307,KATHLEEN ST + ESTELLA,mid_block,none,0,0
19309,19309,ARLINGTON AVE + #1047 FS,mid_block,none,0,0
1931,1931,CALIFORNIA AVE + RANKIN AVE,mid_block,none,0,0
19311,19311,HABERMAN AVE + KATHLEEN FS,mid_block,none,0,0
19312,19312,BOGGS AVE + DEWITT FS,mid_block,none,0,0
19314,19314,ARLINGTON AVE + WILLIAM FS,mid_block,none,0,0
19319,19319,SPRING GARDEN AVE + WILLIAMS RD,mid_block,none,0,0
1932,1932,CALIFORNIA AVE + ANTRIM ST,far_side,nearside,1,1
19322,19322,SPRING GARDEN AVE + GIDDY WAY,mid_block,none,0,0
19324,19324,CENTER AVE + BRIGHTWOOD,mid_block,none,0,0
19326,19326,PERRYSVILLE AVE + KENNEDY,mid_block,none,0,0
19329,19329,CEDAR AVE + EAST OHIO,near_side,nearside,1,1
1933,1933,CALIFORNIA AVE + #3228,mid_block,none,0,0
19332,19332,PERRYSVILLE AVE + WALDORF FS,mid_block,none,0,0
1934,1934,CALIFORNIA AVE + BAINTON ST,mid_block,none,0,0
19349,19349,CONNIE DR + OLD CONNIE,mid_block,none,0,0
1935,1935,CALIFORNIA AVE + FORSYTHE ST,mid_block,none,0,0
19350,19350,SHADELAND AVE + COMPLETE FS,mid_block,none,0,0
19351,19351,SHADELAND AVE + OAKHILL FS,mid_block,none,0,0
19353,19353,PENNSYLVANIA + BRIGHTON FS,far_side,farside,1,1
19354,19354,WOODLAND AVE + BRIGHTON FS,mid_block,none,0,0
1936,1936,CALIFORNIA AVE + BOSTON ST,mid_block,none,0,0
19369,19369,21ST ST. + SIDNEY,mid_block,none,0,0
19370,19370,JOSEPHINE ST + SALISBURY FS,mid_block,none,0,0
19375,19375,BROWNS HILL RD + PARKVIEW FS,far_side,farside,1,1
1938,1938,CALIFORNIA AVE + ST JOHNS CHURCH,mid_block,none,0,0
19383,19383,HIGHLAND AVE + BAUM,mid_block,none,0,0
19384,19384,12TH AVE + AMITY FS,mid_block,none,0,0
19388,19388,LIBRARY PL AT DUQUESNE BLVD FS - DUQUESNE PNR,far_side,nearside,1,1
1939,1939,CALIFORNIA AVE + HALSEY PL FS,mid_block,none,0,0
1940,1940,CALIFORNIA AVE + SUPERIOR AVE,mid_block,none,0,0
19405,19405,EDGEWOOD AVE + SAILOR PL FS,far_side,none,0,1
19407,19407,COAL ST + WALNUT,mid_block,none,0,0
19409,19409,EDGEWOOD AVE + BRADDOCK NS,mid_block,none,0,0
19411,19411,NOBLE AVE + ROSLYN,mid_block,none,0,0
19412,19412,HIGHLAND AVE + HAYS,mid_block,none,0,0
19420,19420,HIGHLAND AVE + 5TH FS,far_side,farside,1,1
19428,19428,ALLEGHENY AVE + ANN NS,mid_block,none,0,0
19432,19432,LAKETON RD + DOUGLAS DR E,mid_block,none,0,0
19433,19433,COAL HOLLOW + OLD COAL HOLLOW #2,mid_block,none,0,0
19434,19434,COAL HOLLOW + OLD COAL HOLLOW #2,mid_block,none,0,0
19435,19435,ALLEGHENY RIVER BLVD + CENTER FS,far_side,nearside,1,1
19436,19436,CENTRE AVE + WASHINGTON PLAZA,mid_block,none,0,0
19437,19437,LINCOLN AVE + ATWELL,mid_block,none,0,0
1945,1945,CALIFORNIA AVE + BOSTON ST,mid_block,none,0,0
19453,19453,MOSSFIELD ST + AZURE FS,mid_block,none,0,0
19454,19454,MOSSFIELD ST + FERN,mid_block,none,0,0
19456,19456,SCHENLEY AVE + FERN,mid_block,none,0,0
19457,19457,EAST LIBERTY BLVD + NEGLEY FS,far_side,farside,1,1
19461,19461,MOSSFIELD ST + FERN,mid_block,none,0,0
19465,19465,COLUMBO ST + ATLANTIC,mid_block,none,0,0
19466,19466,MOSSFIELD ST + AZURE,mid_block,none,0,0
19470,19470,SOUTH AVE + HAY,near_side,nearside,1,1
19472,19472,BRADDOCK AVE + ELECTRIC,near_side,nearside,1,1
19475,19475,MAIN ST + HOWLEY FS,mid_block,none,0,0
19476,19476,LINCOLN HWY + JACKS RUN RD FS,mid_block,none,0,0
19482,19482,LINCOLN HWY + JACKS RUN RD,mid_block,none,0,0
19484,19484,LINCOLN HWY + MOTEL,mid_block,none,0,0
1949,1949,CALIFORNIA AVE + ANTRIM ST,near_side,nearside,1,1
19490,19490,BEDFORD AVE + ROBERTS,mid_block,none,0,0
19491,19491,ADELAIDE ST + IOWA,mid_block,none,0,0
19493,19493,BRYN MAWR RD + ANDOVER,mid_block,none,0,0
19494,19494,DEVILLIERS ST + CENTRE,near_side,nearside,1,1
19495,19495,BRYN MAWR RD + ANDOVER,mid_block,none,0,0
19496,19496,ALLEQUIPPA ST + OUTLET,mid_block,none,0,0
19499,19499,BRADDOCK AVE + LINE,mid_block,none,0,0
1950,1950,CALIFORNIA AVE + RANKIN AVE,mid_block,none,0,0
19506,19506,PIONEER AVE + CRYSLER FS,mid_block,none,0,0
19507,19507,PIONEER AVE + BELLE ISLE,mid_block,none,0,0
19508,19508,PIONEER AVE + SOUTHCREST FS,mid_block,none,0,0
19509,19509,PIONEER AVE + CRYSLER NS,mid_block,none,0,0
19510,19510,FREEDOM AVE + CREEDMORE FS,mid_block,none,0,0
19511,19511,BROOKLINE BLVD + PIONEER FS (#506),mid_block,none,0,0
19514,19514,STANWIX ST + PENN FS,mid_block,farside,1,0
1952,1952,CALIFORNIA AVE + FALCK AVE,mid_block,none,0,0
19527,19527,MT ROYAL BLVD + HOFFMAN,mid_block,none,0,0
1953,1953,CALIFORNIA AVE + DAVIS AVE,near_side,nearside,1,1
19531,19531,GRANT AVE + LEHR,mid_block,none,0,0
19533,19533,BUTLER ST + MAPLEWOOD,mid_block,none,0,0
19539,19539,MILLVALE AVE + CENTRE,far_side,farside,1,1
1954,1954,CALIFORNIA AVE + TERMON AVE,near_side,nearside,1,1
19540,19540,ARCH ST + NORTH,far_side,farside,1,1
19541,19541,CAMFIELD ST + CALLE,mid_block,none,0,0
19543,19543,RIDGE AVE + ARCH,mid_block,none,0,0
19545,19545,BAUSMAN AVE + BRICK WAY FS,mid_block,none,0,0
19546,19546,BAUSMAN AVE + BERND,mid_block,none,0,0
19547,19547,BAUSMAN AVE + ROMEYN,mid_block,none,0,0
19548,19548,BAUSMAN AVE + GRIMES,mid_block,none,0,0
19550,19550,BRERETON ST + 28TH,mid_block,none,0,0
19551,19551,DOBSON ST + BRERETON,mid_block,none,0,0
19557,19557,CALIFORNIA AVE + PERROTT,mid_block,none,0,0
19558,19558,CALIFORNIA AVE + TERMON,far_side,farside,1,1
19563,19563,CALIFORNIA AVE + BENTON FS,mid_block,farside,1,0
19564,19564,FOREST AVE + KLEMONT FS,mid_block,none,0,0
19569,19569,HOFFMAN BOULEVARD + DUQUESNE BOULEVARD FS,mid_block,none,0,0
19570,19570,BESSEMER AVE + MAIN,mid_block,none,0,0
19577,19577,FEDERAL ST + HEMLOCK ST,mid_block,none,0,0
19580,19580,GREENTREE RD + RYAN NS,mid_block,none,0,0
19583,19583,COCHRAN ROAD + PARKER DR,near_side,nearside,1,1
19586,19586,WASHINGTON RD + FLORENCE,mid_block,none,0,0
19587,19587,WASHINGTON RD + CEDAR,near_side,nearside,1,1
19590,19590,GREENTREE RD + POCONO FS,mid_block,none,0,0
19592,19592,GREENTREE RD + ARLA FS,far_side,farside,1,1
19602,19602,COCHRAN + ROESSLER,mid_block,none,0,0
19603,19603,COCHRAN + ROBINWOOD,near_side,nearside,1,1
19605,19605,COCHRAN RD + BEVERLY,near_side,nearside,1,1
19609,19609,ISLAND AVE + FRANKLIN INTERIORS,mid_block,none,0,0
19612,19612,SILVER LANE + FALCK FS,mid_block,none,0,0
19614,19614,INGRAM AVE + MARCROSS,mid_block,none,0,0
